A.19078,A.19312,A.19332,B.15012,B.15076,B.15096,C.11064,C.11070,C.11425,D.07042,D.07418,D.07428,E.03072,E.03094,E.03098,F.98314,F.98372,F.98398
0.009627607,0.011561303,0.008487046,0.012323531,0.011572454,0.012323531,0.017403692,0.013486905,0.015483603,0.011569207,0.01523937,0.012626838,0.017683937,0.016236007,0.023148045,0.027574837,0.027574837,0.0300418
0.001442344,0.007279276,0.003356033,0.004569215,0.009222107,0.004569215,0.013587634,0.00297619,0.009083496,0.028593272,0.019440131,0.01137997,0,0.011080866,0.014196276,0.040638447,0.040638447,0.003745932
0.011520438,0.013689816,0.00769285,0.005166136,0.012892668,0.005166136,0.01424963,0.004920551,0.012909124,0.011358339,0.012132569,0.009956834,0.009776895,0.012133025,0.015665315,0.015062633,0.015062633,0.019262939
0.005690411,0.006779357,0.006889247,0.017067334,0.016110818,0.017067334,0.01993901,0.015382875,0.014863089,0.019451839,0.010590428,0.014912425,0.014451811,0.015183261,0.035576814,0.054109701,0.054109701,0.051674641
0.04225154,0.056609175,0.042313071,0.055135187,0.05465972,0.055135187,0.060270665,0.048197948,0.054900426,0.076377807,0.061881751,0.051275092,0.057126666,0.054518475,0.059746961,0.063177148,0.063177148,0.073599774
0.007125294,0.013602562,0.006658524,0.011041326,0.009501898,0.011041326,0.010921288,0.012654476,0.011727461,0.009244054,0.014745196,0.012644837,0.010281404,0.010367162,0.014696369,0.022960201,0.022960201,0.025047148
0.001469825,0.00318809,0.005542969,0.004016212,0.005613561,0.004016212,0.013111576,0.007184866,0.008436179,0.010502506,0.004207516,0.00579514,0.014499878,0.004654713,0.012817563,0.019045693,0.019045693,0.017371749
0.013929043,0.01327458,0.01555568,0.014129871,0.016782952,0.014129871,0.015531469,0.011127231,0.025514626,0.013274702,0.016475642,0.012516469,0.022432034,0.015503876,0.018157554,0.024280646,0.024280646,0.020248941
0.009913126,0.013615626,0.011481071,0.013235359,0.017884163,0.013235359,0.01798582,0.013681128,0.014129743,0.016349725,0.016473416,0.018051589,0,0.016310477,0.015257642,0.028637246,0.028637246,0.020645769
0.012843364,0.01554938,0.009728589,0.016411145,0.024039232,0.016411145,0.014442356,0.024959245,0.040004152,0.021995465,0.048062574,0.062374114,0,0.028186424,0.032619048,0.086632305,0.086632305,0.05574024
0.004550642,0.005324133,0.003888148,0.017270022,0.010368011,0.017270022,0.019277108,0.015370527,0.011014678,0.025693884,0.009208477,0.013165266,0.018376245,0.009441878,0.050403329,0.049046719,0.049046719,0.027521599
0.005218879,0.003313376,0.001959445,0.002878289,0.00459973,0.002878289,0.00536958,0.008099439,0.000941047,0.010142027,0.001916897,0.004304677,0.00453824,0.002480159,0.021274631,0.042702555,0.042702555,0.002404154
0.007887714,0.008231413,0.005288767,0.010419504,0.009496225,0.010419504,0.013936548,0.009865716,0.014513668,0.009136243,0.011194692,0.01453027,0,0.015051346,0.017133629,0.04099455,0.04099455,0.01746582
0.005505323,0.010025118,0.004920539,0.011471206,0.008542711,0.011471206,0.010556743,0.00399536,0.004541423,0.011267524,0.011907814,0.01289624,0.01009566,0.005396408,0.015774847,0.024461724,0.024461724,0.017727408
0.005474462,0.008317024,0.005094548,0.01117333,0.012296004,0.01117333,0.023985918,0.008529288,0.011856894,0.013172204,0.023941931,0.016731096,0.015766413,0.012634481,0.020520451,0.033093941,0.033093941,0.017612084
0.014478079,0.017454428,0.011788459,0.014143333,0.015648379,0.014143333,0.019634867,0.011622053,0.019119558,0.017607863,0.019588441,0.018486905,0.018540654,0.019332078,0.019782444,0.025535181,0.025535181,0.023938324
0.016984853,0.014035732,0.028245361,0.02292499,0.028939479,0.02292499,0.112895377,0.03432971,0.067543568,0.08465642,0.093888889,0.084052891,0,0.035534359,0.097677079,0.122355394,0.122355394,0.101244942
0.028612901,0.030240877,0.032879057,0.02924778,0.030972439,0.02924778,0.035958,0.030955383,0.033639951,0.03002904,0.038156978,0.030867073,0.035572943,0.029300894,0.028222303,0.033024127,0.033024127,0.033672605
0.002801236,0.003171038,0.002729297,0.005546289,0.002778402,0.005546289,0.007332161,0.002447229,0.00619423,0.01176912,0.005470626,0.003255658,0.007919022,0.001767749,0.009787076,0.008421598,0.008421598,0.012201364
0.001698855,0.002022519,0.001178308,0.003524306,0.005175861,0.003524306,0.009599676,0.002465291,0.00515887,0.008141748,0.008124012,0.005256699,0.008465359,0.005492153,0.011890388,0.023618943,0.023618943,0.00328992
0.000683971,0.001661844,0.000322997,0.001531987,0.001068291,0.001531987,0.000400802,0.000854701,0.002595472,0.001997573,0.00127551,0.000935673,0,0.00042735,0.000657109,0.00250372,0.00250372,0.002758881
0.003117853,0.001455644,0.001169075,0.002145129,0.003516805,0.002145129,0.004798562,0.004412368,0.003015599,0.002606163,0.003020765,0.002351291,0,0.003440584,0.003170281,0.006294493,0.006294493,0.00562517
0.030441449,0.025911795,0.032774651,0.02141759,0.028128829,0.02141759,0.029489944,0.02625625,0.028969669,0.027826152,0.027543952,0.028674571,0.025785437,0.022005135,0.030674976,0.032122453,0.032122453,0.036405721
0.012044461,0.013922144,0.015299896,0.013652509,0.018638328,0.013652509,0.016724394,0.012870065,0.014977582,0.017245399,0.011628741,0.019317322,0.012533388,0.018135263,0.016283742,0.024791271,0.024791271,0.026368493
0.003360544,0.001353442,0.001880811,0.004738744,0.005803949,0.004738744,0.002686567,0.002648452,0.00070922,0.005416667,0.006610253,0.001539278,0,0.002565974,0.003489353,0.014324325,0.014324325,0.008944402
0.000903802,0.002314815,0.0025,0.003846154,0,0.003846154,0.001234568,0.000570776,0.0053125,0.005970149,0.013401277,0.005172414,0.003242297,0.002873563,0.007293233,0.020400333,0.020400333,0.016129032
0.063804179,0.05696636,0.055007333,0.078362979,0.074702973,0.078362979,0.057416109,0.076395389,0.060190146,0.071989613,0.07733363,0.064161211,0.059891697,0.068456126,0.072760573,0.109755581,0.109755581,0.095429051
0.0093524,0.008515513,0.010354684,0.01296275,0.014836766,0.01296275,0.027757347,0.014523615,0.018244024,0.024465192,0.018710162,0.014719904,0.018683777,0.011628841,0.01726446,0.040027129,0.040027129,0.014933933
0.000353999,0.00241849,0.003064078,0.002572409,0.002157459,0.002572409,0.003541207,0.001313303,0.002367466,0.001314192,0.002187486,0.003512318,0.009594731,0.000995164,0.007420792,0.007017437,0.007017437,0.025271789
0.072768695,0.071480053,0.065037006,0.063036858,0.074431217,0.063036858,0.092088191,0.081207654,0.072002644,0.074856019,0.10524097,0.067500529,0.082765142,0.085267043,0.086656657,0.110215195,0.110215195,0.083687755
0.029861621,0.035966579,0.031808709,0.033055205,0.036347332,0.033055205,0.035448069,0.028901446,0.029840232,0.032158182,0.032754661,0.023953275,0.03384125,0.023256153,0.043940827,0.051372669,0.051372669,0.040279017
0.005369415,0.005400142,0.005243073,0.00659951,0.013725212,0.00659951,0.022604363,0.007879457,0.008348036,0.017245127,0.015318438,0.013346122,0,0.005435722,0.018968883,0.03475782,0.03475782,0.02360624
0.005630504,0.006753315,0.007422068,0.005480449,0.014816821,0.005480449,0.011918059,0.00592344,0.013509075,0.013953283,0.007188616,0.007083868,0.01108414,0.010323406,0.008810843,0.018288027,0.018288027,0.014146368
0.050024367,0.04492562,0.056067273,0.048552709,0.04553272,0.048552709,0.055310729,0.050985144,0.061249448,0.063405349,0.060248128,0.049854801,0.055983918,0.046930134,0.061189952,0.061078606,0.061078606,0.067422886
0.025343469,0.015203164,0.026864267,0.028764148,0.020760086,0.028764148,0.031408653,0.018521019,0.02408922,0.020010191,0.011416049,0.027711304,0.025711208,0.026482908,0.031247494,0.030677089,0.030677089,0.039849399
0.000956581,0.002530332,0.001603774,0.001184178,0.001703927,0.001184178,0.003323312,0.001335286,0.00170231,0.006563387,0.001580156,0.001414564,0.00218254,0.002071542,0.001888112,0.002153559,0.002153559,0.004427844
0.027814044,0.032722054,0.032635052,0.023886157,0.028212241,0.023886157,0.03332066,0.035948937,0.029669788,0.029858018,0.033163593,0.029614905,0.028966015,0.022806317,0.038760903,0.050410903,0.050410903,0.030228574
0.01389293,0.021048263,0.012501797,0.017729767,0.01650136,0.017729767,0.02701597,0.015341912,0.028866521,0.019125696,0.020238095,0.020688558,0.023105155,0.021643279,0.022601429,0.038722121,0.038722121,0.037748016
0.007179214,0.008480076,0.004577726,0.012131031,0.034065027,0.012131031,0.032043015,0.00836725,0.013467471,0.022469913,0.011345646,0.017972862,0.018466939,0.027093042,0.024584675,0.036276233,0.036276233,0.032671633
0.00071256,0.000564972,0.003498633,0.00490553,0.005407521,0.00490553,0.014078822,0.005585817,0.004433354,0.004857751,0.003038194,0.002302436,0,0.006360628,0.009258373,0.030905332,0.030905332,0.013440528
0.008791438,0.006392126,0.009928949,0.012984906,0.011623594,0.012984906,0.010652987,0.008195228,0.01562468,0.007780644,0.015524614,0.010609203,0,0.013406212,0.014974504,0.054903107,0.054903107,0.027272727
0.006579211,0.003043265,0.004389487,0.004960056,0.003956868,0.004960056,0.012234373,0.003280827,0.005454575,0.008059072,0.0021793,0.006670566,0,0.006911743,0.005529788,0.009987099,0.009987099,0.012357994
0.007425255,0.011625707,0.005410291,0.020152591,0.014515648,0.020152591,0.018858561,0.01117935,0.014936715,0.019029014,0.014301455,0.018936692,0.011336452,0.014294834,0.026960615,0.043641659,0.043641659,0.025602074
0.017905922,0.014618231,0.014496296,0.011889288,0.016966742,0.011889288,0.020586288,0.023231451,0.019387612,0.012820436,0.018123556,0.01296388,0.014291087,0.02226679,0.014612849,0.023643009,0.023643009,0.030785432
0.036686845,0.042588042,0.038666166,0.038182027,0.039809271,0.038182027,0.044700121,0.043356617,0.048055491,0.043239356,0.046685891,0.035606961,0.041958426,0.045622143,0.056785185,0.042249025,0.042249025,0.048017905
0.002666113,0.003828252,0.001618011,0.003167405,0.00303695,0.003167405,0.003891503,0.003629694,0.002586264,0.002502431,0.003286369,0.002981788,0.003729217,0.003049458,0.003970688,0.005189637,0.005189637,0.006613869
0.004651605,0.008011894,0.004020122,0.006881043,0.010870197,0.006881043,0.011545387,0.008020367,0.014998872,0.008818538,0.006183274,0.007349099,0,0.011096724,0.010758409,0.019480047,0.019480047,0.010686468
0.007723034,0.005883854,0.006020346,0.013216727,0.022176096,0.013216727,0.021302959,0.017712173,0.019422624,0.010096725,0.018856834,0.015977121,0,0.017097949,0.031902895,0.054943229,0.054943229,0.027002413
0.048859851,0.035731481,0.042044291,0.046672923,0.036876138,0.046672923,0.031068509,0.045288259,0.054643925,0.043995299,0.046279242,0.052178601,0.056315318,0.047794164,0.034765985,0.047760017,0.047760017,0.043482608
0.008865565,0.008950474,0.002399396,0.008226444,0.009337792,0.008226444,0.008287546,0,0.017647059,0.000879958,0.005577006,0.003504432,0,0.042027114,0.008367174,0.073342986,0.073342986,0.002907969
0.006280763,0.00579374,0.006257551,0.004807114,0.006867219,0.004807114,0.010476968,0.008685927,0.008322705,0.008049089,0.008864997,0.006894173,0.006755914,0.005984325,0.009240557,0.012539612,0.012539612,0.010577741
0.005207634,0.011594526,0.005104664,0.006060748,0.009828766,0.006060748,0.002252252,0.005613126,0.000886525,0.008308562,0.013625304,0.006264202,0.006295756,0.004545455,0.018877755,0.022866014,0.022866014,0.015149449
0.000767734,0.000967262,0.000960219,0.00153871,0.001250093,0.00153871,0.002283951,0.001097804,0.001500496,0.003073357,0,0.003005378,0,0.00094923,0.000952618,0.003081552,0.003081552,0.002494748
0.006791986,0.005158793,0.005904869,0.004345376,0.004698589,0.004345376,0.009703839,0.00827746,0.008302704,0.005740536,0.016189973,0.006582413,0,0.005711381,0.009258044,0.012630773,0.012630773,0.014482869
0.00860639,0.007070577,0.009416897,0.010569318,0.012347149,0.010569318,0.013618805,0.009121885,0.011640229,0.013030063,0.010008714,0.011952007,0,0.011762226,0.017079874,0.013031596,0.013031596,0.017130104
0.001615695,0.001648681,0.001369185,0.00254491,0.001419395,0.00254491,0.003197524,0.000265957,0.003642987,0.001332907,0.004382239,0.000939629,0,0.003330116,0.002094229,0.003661359,0.003661359,0
0.0061333,0.003836336,0.005676863,0.007849691,0.012933706,0.007849691,0.010842986,0.019052343,0.015236052,0.015619403,0.031427318,0.007494598,0.019393488,0.006435675,0.029895588,0.10398769,0.10398769,0.020414884
0.043331,0.043121371,0.03562344,0.042307718,0.046904568,0.042307718,0.041111177,0.042630285,0.039097798,0.046785355,0.035801787,0.041455285,0.04350368,0.046360825,0.040110893,0.047504867,0.047504867,0.054101503
0.028887729,0.030006688,0.026109219,0.027857489,0.029184066,0.027857489,0.027528082,0.039517521,0.034511702,0.033440134,0.038272476,0.040483592,0.044910016,0.033274781,0.047086328,0.041793226,0.041793226,0.046767695
0.001560712,0.00147264,0.002332414,0.001926444,0.001964257,0.001926444,0.002267212,0.001572601,0.0021605,0.002071123,0.002018238,0.00193134,0.001960697,0.001532937,0.00227692,0.002970804,0.002970804,0.003721827
0.011608935,0.008308152,0.012314381,0.009381972,0.01507002,0.009381972,0.009315516,0.013280185,0.016462911,0.008860741,0.014282859,0.012354497,0.016548416,0.014001058,0.011030427,0.013065632,0.013065632,0.028281654
0.015197666,0.013279538,0.019637826,0.020066813,0.017719724,0.020066813,0.021767059,0.021768889,0.028822844,0.029188341,0.017712153,0.023395087,0.017785116,0.024158016,0.023309923,0.038975251,0.038975251,0.026141941
0.07740189,0.043264102,0.050900901,0.041515942,0.044821869,0.041515942,0.049137931,0.091463415,0.05577957,0.057957164,0.072222222,0.041599854,0.057992622,0.046766608,0.05011655,0.062865497,0.062865497,0.081862343
0.075972094,0.076925171,0.070025063,0.077086646,0.072496571,0.077086646,0.06913349,0.077938652,0.085109149,0.080497347,0.078469986,0.070278932,0.067755819,0.081194375,0.077333309,0.07227727,0.07227727,0.090835438
0.024168526,0.035758821,0.030689334,0.025999703,0.031314021,0.025999703,0.018144763,0.042302752,0.032092926,0.026507512,0.029560479,0.030130824,0.033915872,0.025344874,0.023757259,0.029228691,0.029228691,0.037988254
0.076539739,0.074688671,0.091473571,0.067838686,0.105954768,0.067838686,0.107101285,0.100587951,0.08118402,0.092578683,0.0935214,0.108926788,0.092976198,0.086202631,0.101119852,0.107957104,0.107957104,0.104983139
0.009346936,0.006790889,0.005983252,0.005848611,0.010297536,0.005848611,0.015224748,0.007527962,0.012697299,0.008056911,0.02255226,0.007733981,0.015140766,0.011477161,0.015749164,0.02855473,0.02855473,0.021992481
0.012733618,0.016624902,0.010810359,0.016469265,0.020331228,0.016469265,0.014428097,0.022017764,0.023501797,0.025412304,0.026441621,0.021358977,0.02534051,0.019394597,0.023947527,0.049538299,0.049538299,0.033888581
0.011475934,0.013497679,0.011813187,0.022546641,0.0200896,0.022546641,0.06090704,0.025236167,0.020268878,0.039751984,0.030347695,0.018509704,0,0.009561861,0.024852321,0.052971576,0.052971576,0.025806452
0.004356804,0.006657491,0.004436328,0.002524476,0.008461537,0.002524476,0.006677453,0.005787485,0.006346959,0.006561201,0.00589626,0.007396372,0,0.005341328,0.007404502,0.008231292,0.008231292,0.008961908
0.012369317,0.013750057,0.014341659,0.015898998,0.01587711,0.015898998,0.016552042,0.013872301,0.016134486,0.012115812,0.013695328,0.017521645,0.01698805,0.016258332,0.016203784,0.014455896,0.014455896,0.0195369
0.010467125,0.012789818,0.009741341,0.011282753,0.012594101,0.011282753,0.014561358,0.013446464,0.010672843,0.009586806,0.015372226,0.011670223,0.007724182,0.008240074,0.013724895,0.018693327,0.018693327,0.0167324
0.016519106,0.020992844,0.016302823,0.015870443,0.022909599,0.015870443,0.027906662,0.014346678,0.015448823,0.017946163,0.021907212,0.018374266,0.018171405,0.019587241,0.014787361,0.020657161,0.020657161,0.027199109
0.001016913,0.000982202,0.000865438,0.001488752,0.002538397,0.001488752,0.002262443,0.000919188,0.00116034,0.001536759,0,0.002312887,0,0.000792051,0.005249031,0.005722708,0.005722708,0.001343871
0.011676303,0.012773194,0.015529557,0.007279211,0.011144661,0.007279211,0.015321397,0.013685529,0.025909843,0.002808989,0.036981402,0.009290123,0.014951441,0.013807676,0.02032281,0.031462383,0.031462383,0.019444444
0.025386457,0.027059905,0.020039207,0.025909821,0.027331425,0.025909821,0.025531915,0.025856915,0.025657324,0.02787931,0.024092439,0.024316818,0.023316989,0.024702564,0.024740393,0.026918352,0.026918352,0.027989717
0.014625004,0.007997748,0.014119112,0.008204495,0.018781298,0.008204495,0.029670635,0.011413615,0.022965334,0.023330488,0.020925483,0.007933242,0.018909619,0.023701391,0.036460733,0.042008501,0.042008501,0.01858156
0.018859213,0.02639552,0.025668266,0.024703154,0.024137305,0.024703154,0.025104131,0.02464294,0.026265811,0.021255567,0.02788213,0.02446978,0.026286594,0.025269358,0.021466522,0.033121729,0.033121729,0.026145368
0.037405483,0.018773008,0.021083703,0.050457456,0.038547329,0.050457456,0.009600593,0.059426469,0.048452513,0.043945359,0.031841189,0.02904468,0.057321185,0.038964497,0.045442831,0.054062221,0.054062221,0.047876988
0.009156769,0.01895302,0.023667906,0.010906298,0.03993921,0.010906298,0.058605072,0.00961764,0.017283951,0.052865961,0.090775352,0.016264671,0.02734511,0.041981132,0.073480084,0.11394037,0.11394037,0.059449754
0.022781017,0.021502892,0.015089565,0.020218077,0.024354435,0.020218077,0.021752417,0.023757753,0.013625172,0.027157614,0.018437406,0.016859832,0.024298856,0.013442453,0.020606409,0.029656507,0.029656507,0.02284114
0.000998005,0.00112611,0.00070317,0.00155954,0.003129425,0.00155954,0.007101782,0.002427911,0.001299346,0.006122209,0.001012888,0.002924816,0,0.002307207,0.004317672,0.007519565,0.007519565,0.0051829
0.00266485,0.005227148,0.006955497,0.005698484,0.007761818,0.005698484,0.013803681,0.003003681,0.014775319,0.015572977,0.003787879,0.004767254,0.045909335,0.010428494,0.028002245,0.074519735,0.074519735,0.013809524
